,identity,separability,stability,coherence,completness,congruence,selectivity,accumen,Verm_stability,fidelity,sparsity,instability,alpha,upper,sequence_length,explainer
0,1.0,1.0,1.0,0.4288468360900879,0.08050744235515594,0.3448769748210907,0.5144233345985413,0.1574642126789366,0.4773333333333333,-0.021831631660461426,0.02040816326530612,0.45097944907288606,0.5,125,35,lime
0,1.0,1.0,1.0,0.4251348376274109,0.14835140109062195,0.34204620122909546,0.7714552074670792,0.5462576687116565,1.0,0.21700909137725832,0.02040816326530612,0.24362638592720032,0.5,125,35,shap
0,1.0,1.0,1.0,0.4330499014703202,0.09262345818739096,0.37431318734303065,0.5253106474876403,0.03484662576687116,1.0,0.19087343215942387,0.02040816326530612,0.5,0.5,125,35,l2x
0,1.0,1.0,1.0,0.39084091782569885,0.29494717717170715,0.35143736004829407,0.525397390127182,0.02862985685071574,0.6815,0.09823272228240965,0.02040816326530612,0.4125665282442227,0.5,130,35,lime
0,1.0,1.0,1.0,0.3811730742454529,0.23649220168590546,0.345206618309021,0.7263985484838485,0.512760736196319,1.0,0.5481955389492214,0.02040816326530612,0.2570681571960449,0.5,130,35,shap
0,1.0,1.0,1.0,0.3878098719754447,0.07841978802518611,0.35170072132402963,0.47772558927536013,0.029611451942740275,1.0,0.4407339215278625,0.02040816326530612,0.6333341002464294,0.5,130,35,l2x
0,1.0,1.0,1.0,0.452603280544281,0.9038240313529968,0.3231545090675354,0.4774536192417145,0.11231638418079097,0.4618850574712643,-0.8536885976791382,0.018796992481203006,0.3843518766325281,0.2,120,38,lime
0,1.0,1.0,1.0,0.4200616776943207,0.1494825780391693,0.3043369948863983,0.6702239692211152,0.47065913370998114,1.0,-0.041300153732299894,0.018796992481203006,0.2312195897102356,0.2,120,38,shap
0,1.0,1.0,1.0,0.27632065306080666,0.13108921599148624,0.27766700468201577,0.5139947474002838,0.022523540489642193,1.0,-0.1232437252998353,0.018796992481203006,0.5800004601478577,0.2,120,38,l2x
0,1.0,1.0,1.0,0.3887844681739807,0.3352159857749939,0.3313550353050232,0.4866568446159363,0.016120527306967985,0.7411340996168582,-0.21514346599578849,0.018796992481203006,0.3213052465114714,0.2,125,38,lime
0,1.0,1.0,1.0,0.34484875202178955,0.2953305244445801,0.29669272899627686,0.7792267799377441,0.443578154425612,1.0,0.4054987370967865,0.018796992481203006,0.25946471095085144,0.2,125,38,shap
0,1.0,1.0,1.0,0.36593257048909916,0.022253795490740934,0.3387286098548146,0.4369059681892395,0.027495291902071554,1.0,0.3335313856601715,0.018796992481203006,0.5142855644226074,0.2,125,38,l2x
0,1.0,1.0,1.0,0.39391985535621643,3.232501268386841,0.3428153991699219,0.46895560026168825,0.033973634651600734,0.47615325670498077,-0.43019012212753305,0.018796992481203006,0.47036301899948085,0.2,130,38,lime
0,1.0,1.0,1.0,0.3379782736301422,0.34603554010391235,0.3027901351451874,0.49981807470321654,0.44161958568738235,1.0,0.43491627853363757,0.018796992481203006,0.29901307821273804,0.2,130,38,shap
0,1.0,1.0,1.0,0.37423570746251567,0.07576702386249048,0.33194313769449235,0.4520496308803558,0.045649717514124284,1.0,0.296162748336792,0.018796992481203006,0.3692309558391571,0.2,130,38,l2x
0,1.0,1.0,1.0,0.38199561834335327,0.7850738167762756,0.3167125880718231,0.4750842094421387,0.2501694915254237,0.3090114942528735,-0.24026491641998282,0.018796992481203006,0.35337468857550625,0.3,120,38,lime
0,1.0,1.0,1.0,0.3809543550014496,1.6838445663452148,0.315397173166275,0.7069700568914413,0.6326930320150659,1.0,0.3082160711288452,0.018796992481203006,0.24418950080871582,0.3,120,38,shap
0,1.0,1.0,1.0,0.40845414169006283,0.1203279089677288,0.3445372617436668,0.5070355892181396,0.027796610169491524,1.0,0.301408052444458,0.018796992481203006,0.44999977946281433,0.3,120,38,l2x
